data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3;;;;;;;;;;;;;;;;;;;;
6159420,710,SAF11773,11773,16 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,News24 (South Africa),National,16 October 2019. Soshanguve residents marched to the City of Tshwane offices, Pretoria, demanding housing, tarred roads, electricity, and sewage system maintenance. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6159522,710,SAF11771,11771,16 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Times (South Africa),National,16 October 2019. Refugees have been demonstrating at the UNHCR officers in Cape Town, demanding to be relocated due to the increase in xenophobia violence in South Africa. [size=200].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6159627,710,SAF11595,11595,16 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Pretoria News,Subnational,16 October 2019. Foreign nationals have been demonstrating outside the United Nations High Commission for Refugees Regional Office for Southern Africa in Brooklyn, Pretoria, since the 10th of September, asking for protection from the xenophobia attacks occurring in South Africa. [size=no report].,0,1571699413,ZAF;;;;;;;;;;;;;;;;;;;;
6161210,710,SAF11772,11772,16 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,2,Rob Beezy,New media,16 October 2019. A bus fire associated with a demonstration have been reported on the N2 in Cape Town. [size=no report].,0,1571834220,ZAF;;;;;;;;;;;;;;;;;;;;
6331456,710,SAF11841,11841,16 October 2019,2019,2,Riots,Violent demonstration,Rioters (South Africa),,5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Limpopo,Vhembe,Makhado,Louis Trichardt,-23.0439,29.9032,2,Zoutnet,Subnational,16 October 2019 (on or around). Residents from Tshikota, near Louis Trichardt, demonstrated, demanding the restoration of water in their area. Six police officers were injured, and 12 demonstrators were arrested. [size=no report].,0,1572909431,ZAF;;;;;;;;;;;;;;;;;;;;
8008678,710,SAF11768,11768,16 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),Labour Group (South Africa),5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Newlands West,-29.7879,30.959,1,Mercury (South Africa),National,16 October 2019. Sub-contractors barricaded roads with burning tyres, logs, and stones in Newlands, demanding involvement in the building of a new shopping mall. Police was on the scene. [size=no report].,0,1622068025,ZAF;;;;;;;;;;;;;;;;;;;;
8008679,710,SAF11770,11770,16 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Durban,-29.8579,31.0292,1,Daily Sun (South Africa),National,16 October 2019. Municipal workers threw faeces at the eThekwini municipal offices, Durban, demanding their salaries and for the municipality to take the poor sanitary conditions seriously in the community. Demonstrators also vandalised office furniture. Police arrived on the scene. [size=no report].,0,1622068025,ZAF;;;;;;;;;;;;;;;;;;;;
6159245,710,SAF11767,11767,15 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Cape Argus,Subnational,15 October 2019. A group of people, calling themselves Singabalapha (We Belong Here), marched to the Civic Centre, Cape Town, demanding housing. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6159423,710,SAF11758,11758,15 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Western Cape,West Coast,Bergrivier,Velddrif,-32.7852,18.1786,1,News24 (South Africa),National,15 October 2019. Residents demonstrated in Velddrif for the second day over the allocation process of newly build houses. Roads were barricaded with burning tyres and rubbish. Police was on the scene. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6159426,710,SAF11759,11759,15 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),Taxi Drivers (South Africa),5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,News24 (South Africa),National,15 October 2019. Taxi drivers demonstrated at the taxi rank in Cape Town. Demonstrators assaulted a police officer and stole a firearm. The demonstration was in response to the city council impounding illegal taxis. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6159427,710,SAF11760,11760,15 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,News24 (South Africa),National,15 October 2019. Farmers and workers from the Philippi Horticultural Area demonstrated at the Western Cape High Court against the rezone plan for the Philippi Horticultural Area (PHA) in Cape Town for development. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6159521,710,SAF11765,11765,15 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Times (South Africa),National,15 October 2019. Refugees have been demonstrating at the UNHCR officers in Cape Town, demanding to be relocated due to the increase in xenophobia violence in South Africa. [size=200].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6336428,710,SAF11868,11868,15 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Cape Times,National,15 October 2019. Foreign nationals have been demonstrating in Pretoria since the 8th of October, asking for protection from the xenophobic attacks occurring in South Africa and assistance to leave South Africa. Police were on the scene. [size=no report].,0,1573519206,ZAF;;;;;;;;;;;;;;;;;;;;
7187377,710,SAF13250,13250,15 October 2019,2019,3,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa); Taxi Drivers (South Africa),5,Civilians (Nigeria),,7,57,Southern Africa,South Africa,Mpumalanga,Nkangala,Emalahleni,Witbank,-25.8713,29.2332,1,Xenowatch; Times (South Africa),Local partner-Other,Around 15 October 2019 (month of), taxi drivers burnt down the house of a Nigerian national and assaulted him in Witbank (Nkangala, Mpumalanga), accusing him of kidnapping and raping a woman. [size=no report],0,1599525365,ZAF;;;;;;;;;;;;;;;;;;
8008680,710,SAF11763,11763,15 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,KwaZulu-Natal,Umzinyathi,Msinga,Msinga,-28.85,30.45,1,Mercury (South Africa),National,15 October 2019. Residents from Msinga demonstrated over water and electricity shortages. [size=no report].,0,1622068025,ZAF;;;;;;;;;;;;;;;;;;;;
8008681,710,SAF11766,11766,15 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),ANC: African National Congress,5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,eThekwini,Durban,-29.8579,31.0292,1,News24 (South Africa),National,15 October 2019. Police and supporters on the eThekwini Mayor Zandile Gumede who has been removed from her position, have clashed outside the ANCs KwaZulu Natal headquarters. [size=no report].,0,1622068025,ZAF;;;;;;;;;;;;;;;;;;;;
8552703,710,SAF11764,11764,15 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,,,0,50,Southern Africa,South Africa,North West,Bojanala,Rustenburg,Marikana,-25.6913,27.4933,2,Daily Sun (South Africa),National,15 October 2019. Nkaneng residents, near Marikana, have been demonstrating for three weeks. Roads have been barricaded with burning tyres and rubbish. The demonstrators are demanding better service delivery. [size=no report].,0,1632239610,ZAF;;;;;;;;;;;;;;;;;;;;
8552704,710,SAF11761,11761,15 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Teachers (South Africa),6,,,0,60,Southern Africa,South Africa,Northern Cape,Frances Baard,Sol Plaatje,Kimberley,-28.7333,24.7667,1,Diamond Fields Advertiser,National,15 October 2019. Early Childhood Development (ECD) practitioners, affiliated to the ECD Progressive Movement, marched to the offices of the Northern Cape premier in Kimberley, to hand over a memorandum, demanding financial accountability and transparency, more land for developing ECD centres, and the removal of ECD from the umbrella of the Department of Social Development. [size=no report].,0,1632239610,ZAF;;;;;;;;;;;;;;;;;;;;
6159247,710,SAF11754,11754,14 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),WCC: Women and Children at Concern; Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Cape Times,Subnational,14 October 2019. Refugees, led by the Women and Children at Concern (WCC) organisation, marched to the city centre, Cape Town, demanding to be relocated to another country. The marched was caused by the recent increase in xenophobia attacks in South Africa. [size=100].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;
6159297,710,SAF11753,11753,14 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Gauteng,City of Johannesburg,City of Johannesburg,Johannesburg,-26.2023,28.0436,1,EWN,National,14 October 2019. Demonstrators barricaded the road to Lanseria Airport near Malibongwe Drive, north of Johannesburg with burning tyres and stones. The demonstration was against the disconnection of electricity at the Thabo Mbeki informal settlement. Metro police is on the scene. [size=no report].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6159299,710,SAF11752,11752,14 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Police Forces of South Africa (1994-),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,EWN,National,14 October 2019. Police officers marched against gender-based violence in Pretoria. [size=1000].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6159518,710,SAF11757,11757,14 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Times (South Africa),National,14 October 2019. Refugees have been demonstrating at the UNHCR officers in Cape Town, demanding to be relocated due to the increase in xenophobia violence in South Africa. [size=200].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6331455,710,SAF11843,11843,14 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),Women (South Africa),6,,,0,60,Southern Africa,South Africa,Limpopo,Vhembe,Thulamela,Thohoyandou,-22.95,30.4833,1,Zoutnet,Subnational,14 October 2019. Members of the Riyahana Foundation Against Violence on Women and Children marched in Shayandima (Thohoyandou) against violence against women and children. [size=no report].,0,1572909431,ZAF;;;;;;;;;;;;;;;;;;;;
6336414,710,SAF11867,11867,14 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Cape Times,National,14 October 2019. Foreign nationals have been demonstrating in Pretoria since the 8th of October, asking for protection from the xenophobic attacks occurring in South Africa and assistance to leave South Africa. Police were on the scene. [size=no report].,0,1573519206,ZAF;;;;;;;;;;;;;;;;;;;;
7275334,710,SAF11756,11756,14 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Cape Times,Subnational,14 October 2019. Parents demonstrated at a newly opened school in Silversands, Cape Town, demanding that students who are defined as coloured should get first preference for the school. [size=no report].,0,1604354638,ZAF;;;;;;;;;;;;;;;;;;;;
8558337,710,SAF11755,11755,14 October 2019,2019,1,Protests,Peaceful protest,Protesters (South Africa),,6,,,0,60,Southern Africa,South Africa,Eastern Cape,O.R.Tambo,Nyandeni,Ngqeleni,-31.6732,29.0333,1,Daily Dispatch,Subnational,14 October 2019. Residents from Ngqeleni have been demonstrating for two weeks, demanding the tarring of the road leading to Hluleka Nature Reserve. [size=no report].,0,1632244570,ZAF;;;;;;;;;;;;;;;;;;;;
8621441,710,SAF11762,11762,14 October 2019,2019,1,Riots,Violent demonstration,Rioters (South Africa),,5,Police Forces of South Africa (1994-),,1,15,Southern Africa,South Africa,Western Cape,West Coast,Bergrivier,Velddrif,-32.7852,18.1786,1,News24 (South Africa),National,On 14 October 2019, residents demonstrated in Velddrif over the allocation process of newly build houses. Roads were barricaded with burning tyres and rubbish. Police was on the scene. [size=no report].,0,1636381453,ZAF;;;;;;;;;;;;;;;;;;;;
6159523,710,SAF11751,11751,13 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Western Cape,City of Cape Town,City of Cape Town,Cape Town,-33.9253,18.4239,1,Times (South Africa),National,13 October 2019. Refugees have been demonstrating at the UNHCR officers in Cape Town, demanding to be relocated due to the increase in xenophobia violence in South Africa. [size=200].,0,1571699181,ZAF;;;;;;;;;;;;;;;;;;;;
6336416,710,SAF11866,11866,13 October 2019,2019,1,Protests,Peaceful protest,Protesters (International),Refugees/IDPs (International),6,,,0,60,Southern Africa,South Africa,Gauteng,City of Tshwane,City of Tshwane,Pretoria,-25.7449,28.1878,1,Cape Times,National,13 October 2019. Foreign nationals have been demonstrating in Pretoria since the 8th of October, asking for protection from the xenophobic attacks occurring in South Africa and assistance to leave South Africa. Police were on the scene. [size=no report].,0,1573519206,ZAF;;;;;;;;;;;;;;;;;;;;
8008682,710,SAF11750,11750,13 October 2019,2019,1,Riots,Mob violence,Rioters (South Africa),Students (South Africa); Vigilante Group (South Africa),5,Civilians (South Africa),,7,57,Southern Africa,South Africa,KwaZulu-Natal,Uthungulu,uMhlathuze,KwaDlangezwa,-28.858,31.8411,1,Daily Sun (South Africa),National,13 October 2019. A man accused of attempted burglary at an off-campus residence in KwaDlangezwa have been beaten to death with sticks and stones by students from the residence.,1,1622068025,ZAF;;;;;;;;;;;;;;;;;;;
