,text,Date,geometry,author_followers,retweets,replies,likes,quote_count,Subjectivity,Polarity,Analysis
8091,1:free education for the poor. 2:middle classes must pay own education. 3:funding missing middle must be sustainable https://t.co/2K67iAMcKo,2016-08-04,POINT (27.968098050000002 -26.276138500000002),1282,0,0,0,0,0.0,0.0,Neutral
8092,Hehe Rhodes SRC isiyiSASCO manje surely they're files that are be released.,2016-08-04,POINT (26.519740000000002 -33.2983435),654,1,0,0,0,0.5,0.5,Positive
8093,"NMMU, university policy allows for 1 SRC rep on a panel of 4 members. DASO SRC was not present there today. https://t.co/vDbsQqs2ye",2016-08-04,POINT (25.5553161 -33.90756195),4327,1,1,0,0,0.25,0.25,Positive
8094,Saw my high school economics teacher on campus. I was so happy. Gororo was on of my favs kaloku. 💕,2016-08-04,POINT (18.83334435 -33.928147949999996),1304,0,1,0,2,0.3466666666666667,0.22,Positive
8095,"SASCO CAMPAIGNING FOR WALTER SISULU UNIVERSITY SRC ELECTIONS 2016/2017
#THINAWEKNOW
#SITHULENJESIYASEBENZA https://t.co/jyc4zg6FoS",2016-08-04,POINT (27.8575825 -33.02201395),16,0,0,0,0,0.0,0.0,Neutral
8096,When you think about not submitting group doc then you're reminded of how much school fees is 😩😩😩😩😩 https://t.co/JZXAd9fSKI,2016-08-04,POINT (27.968098050000002 -26.276138500000002),5015,1,0,0,2,0.0,0.0,Neutral
8097,#IfDAwins fees will never fall because they have been taking ANC to court fighting them not to be part of the university structures,2016-08-04,POINT (30.3537815 -29.6163998),164,0,0,0,0,0.0,0.0,Neutral
8099,[NEW] The Malawian President is meeting with the student union to talk fees – but will it break the deadlock?  https://t.co/2h49B2MKQi,2016-08-04,POINT (28.184066 -25.75260515),41530,1,0,1,1,0.8,0.4,Positive
8100,"@BongiweGambu @L_Tlhabane here's Law's thumb. He says you're demanding, like a school teacher 😅😂 https://t.co/mD6Lqv89DN",2016-08-04,POINT (28.184066 -25.75260515),83715,1,1,1,1,0.0,0.0,Neutral
8101,"U Helen Zille ne Racism ufana ne TUT ne strike. Matter of fact, ufana ne WITS ne #FeesMustFall",2016-08-03,POINT (28.09468145 -25.487516900000003),4456,0,0,0,0,0.0,0.0,Neutral
8102,This other time money gave me cash to go pay my fees at school told her I lost it kanti I ate it 🙈 https://t.co/tYaBhqT8uD,2016-08-03,POINT (27.875271750000007 -26.2564214),1730,0,0,0,0,0.0,0.0,Neutral
8103,The kind of person who thinks burning a school an honourable act would think that playing sport instead of voting... Wowza!,2016-08-03,POINT (27.95745755 -26.0197197),1500,0,0,0,0,0.0,0.0,Neutral
8104,"Now my aunt calls me ""Principal."" When I was in high school she called me ""Teacher."" 😊😊😊",2016-08-03,POINT (27.87429235 -26.14271175),4170,0,0,0,0,0.0,0.0,Neutral
8105,"Now The Big Debate, Rhodes must Fall.",2016-08-03,POINT (28.184066 -25.75260515),2095,0,0,0,0,0.5,0.425,Positive
8106,"Bathi
I love education but hate school",2016-08-03,POINT (27.968098050000002 -26.276138500000002),2041,0,0,0,0,0.5,0.3,Positive
8107,"Lmaooooo Read people! You ought to know about intersectionality and shit, the education you got at Sizanani High School won't help #TheDojo",2016-08-03,POINT (27.968098050000002 -26.276138500000002),18225,1,0,0,0,0.17777777777777778,0.08888888888888889,Positive
8108,@DavidCraigKop @IOL the silo top-down approach is not working. Servicing bond &amp; school fees costs me more than my fund return @DupLaura,2016-08-03,POINT (30.827055750000003 -29.77067315),345,0,1,0,0,0.375,-0.125,Negative
8109,This guy was my src pres in high school. Still rocks #Oppies https://t.co/k9kUK00eXe,2016-08-03,POINT (27.968098050000002 -26.276138500000002),909,0,0,0,0,0.75,-0.15000000000000002,Negative
8110,"#IVoted &amp; it feels so Good, lol @WitsEFF there are some clowns in yellow t-shirts at Education Campus selling  people dreams,",2016-08-03,POINT (27.968098050000002 -26.276138500000002),2466,2,2,2,0,0.4916666666666667,0.23216145833333332,Positive
8111,"*drops mic * RT@Beauni1: #FeesMustFall And remember ANCWL not supporting the Rhodes students during their rape protest. #ElectionDay""",2016-08-03,POINT (18.4241 -33.9249),3213,1,0,1,0,0.5700000000000001,0.44999999999999996,Positive
8112,Well hopefully College/university/varsity fees gonna fall. 🙏🏾 https://t.co/M3xdc5nTba,2016-08-03,POINT (27.968098050000002 -26.276138500000002),4242,0,0,0,0,0.26999999999999996,0.03,Positive
8113,@AhmedKathrada casting his vote at Wits education campus @ReporterStar @mojoIOL @IOL @TheStar_news @ReporterStar https://t.co/lgtBfW1SD0,2016-08-03,POINT (27.968098050000002 -26.276138500000002),765,5,0,0,0,0.975,0.8,Positive
8114,I don't pay res fees to come wash my clothes ka matsogo 😒,2016-08-03,POINT (28.184066 -25.75260515),2899,0,1,0,0,0.3416666666666667,0.04166666666666667,Positive
8115,Deputy Chair @David_Makhura with ANC volunteers at the Wits Education Campus. #Asinavalo https://t.co/6BVS7snLzR,2016-08-03,POINT (27.968098050000002 -26.276138500000002),263504,8,0,10,0,0.0,0.0,Neutral
8116,"https://t.co/IJS8bZxjLx

shared via News24",2016-08-03,POINT (20.0123852 -34.82097455),155,0,0,0,0,0.55,-0.1,Negative
8117,Except university fees are set to increase next year... https://t.co/YQTB7fb4jN,2016-08-03,POINT (28.15360875 -26.13436965),151,0,0,0,0,0.0,0.0,Neutral
8118,Well i tried it. #NMMUTuesday #NMMUProud #CouldBYourBaeBut.. @ NMMU SRC Chambers (Goldfieds South) https://t.co/iNjkUhIqBc,2016-08-02,POINT (25.5553161 -33.90756195),733,0,0,0,0,0.6000000000000001,0.7,Positive
8119,"When you voting, if you are a student remember that NSFAS is a LOAN. Vote for the party that'll make free education possible ✊✊",2016-08-02,POINT (28.09468145 -25.487516900000003),3529,1,0,0,2,0.5357142857142857,0.2857142857142857,Positive
8120,Rocking this NMMU gear. #NMMUProud #NMMUTuesday @ NMMU SRC Chambers (Goldfieds South) https://t.co/9XMkZWzmqV,2016-08-02,POINT (25.5553161 -33.90756195),733,0,0,0,0,0.5399999999999999,0.16,Positive
8121,"@phoseza Fail,faiiiilllll faaaaaaaaail 'if i was ur teacher @school wil tel u to come with ur parents the next day.",2016-08-02,POINT (30.9683366 -25.484198599999996),2607,1,1,0,0,0.2683333333333333,0.09716145833333334,Positive
8125,We all know or met a LESHOLE at high school and right now HIS burning 💰💰💰 #SkeemSaam,2016-08-02,POINT (30.97257945 -29.9006358),7194,0,1,0,0,0.0,0.0,Neutral
8126,She is a Professor in the Department of Psychology of Education (my department) and the chairperson of the women's forum at Unisa.,2016-08-02,POINT (28.184066 -25.75260515),682,1,0,2,0,0.31999999999999995,0.08,Positive
8127,Its because of the bouncers. All these things were not here before UJ employed them @UJAPK_SRC @Aloe_1 @mediauj @go2uj,2016-08-02,POINT (27.968098050000002 -26.276138500000002),1741,0,0,1,0,0.08499999999999999,-0.065,Negative
8128,He paid for his mother's school fees #ThingsMmusiDid,2016-08-02,POINT (30.97257945 -29.9006358),7936,5,2,3,0,0.77,-0.16999999999999998,Negative
8129,"Sidinga isupport yama students ukuphumelelisa I Free Education- EFF Student Leader 
#2016UnisaSRCElectionDebates@NancyKgaphola @Thokozile_M",2016-08-02,POINT (30.9683366 -25.484198599999996),26333,0,0,1,0,0.45454545454545453,0.13636363636363635,Positive
8130,"You decide to be a responsible student and go to class lecturer doesn't pitch. You don't attend, they do 20 chapters 😏😁😁",2016-08-02,POINT (28.09468145 -25.487516900000003),3529,0,0,0,0,0.42962962962962964,0.08148148148148147,Positive
8131,"@ThaboMojela  same way we have metro police, we can bring down control over the quality of education frm national, Tshwane municipal School",2016-08-02,POINT (28.2430799 -26.0858619),433,0,0,0,1,0.21388888888888888,0.025000000000000005,Positive
8132,@TboseBestT Craig David- I'm walking away. Reminded of lyric/music book that was stolen at mid school. Throw back on Tuesday 👌👌,2016-08-02,POINT (27.968098050000002 -26.276138500000002),4772,1,0,5,0,0.43666666666666665,0.20500000000000002,Positive
8133,"From Grade 1-12 You never paid any school fees,You done more than 1 abortion 4free,ur Siblings gets Free grant, VOTE ANC",2016-08-02,POINT (27.8579013 -26.52795665),476,0,0,0,0,0.4214285714285714,0.35535714285714287,Positive
8134,Waking up for a 8 a.m lecture just for your lecturer to tell you she will not be able to make it... https://t.co/JrYKnEFaaf,2016-08-02,POINT (27.968098050000002 -26.276138500000002),1321,0,0,0,0,0.0,0.0,Neutral
8135,Don't think ndinayo lo'inheritance if he couldn't even pay for school fees.,2016-08-01,POINT (27.95745755 -26.0197197),9044,0,0,0,4,0.45454545454545453,0.17045454545454544,Positive
8136,"Zero increase: nine universities in the red
 https://t.co/tJksyDDkYq",2016-08-01,POINT (27.968098050000002 -26.276138500000002),1379,0,0,0,0,0.75,0.4,Positive
8137,I want my school fees back😳 https://t.co/UfaNidzo3O,2016-08-01,POINT (27.8575825 -33.02201395),836,1,0,1,0,0.0,0.0,Neutral
8138,@unisa @Thatazonke Well according to the website registration is supposed to be open in Aug/Sept not end of the year https://t.co/UMH19WPhVq,2016-08-01,POINT (28.184066 -25.75260515),299,0,2,0,0,0.4,-0.05,Negative
8139,If you call this education then your parents need a refund with 50% interest cos they just got scamed by your school https://t.co/lzd0hEtZf3,2016-08-01,POINT (27.968098050000002 -26.276138500000002),1815,0,0,0,0,0.125,0.0,Neutral
8140,"SOCIAL NETWORKS: Ya ne! 
Teacher: where is your homework?                     Student: I uploaded it on facebook and I tagged you...!!",2016-08-01,POINT (31.06455755 -29.734555399999998),1209,0,0,0,0,0.625,0.05,Positive
8141,Gotta go claim my school fees from the teacher who taught me wrong stuff 😁 https://t.co/IQcEro1z5C,2016-08-01,POINT (28.09468145 -25.487516900000003),3529,0,0,1,1,0.06666666666666667,0.0,Neutral
8142,@Absa Last dealt with you in 92 for a student loan. Not much has changed. Cheap fees not worth the time wasted. Thk heavens for @Investec,2016-08-01,POINT (18.4241 -33.9249),497,0,1,0,0,0.0,0.0,Neutral
8143,"Manual voting is the best way when it comes to SRC Elections: Unisa Student @EISAfrica 
#2016UnisaSRCElectionDebate",2016-08-01,POINT (29.4770012 -23.9162345),26333,0,0,0,0,0.35924242424242425,-0.01772727272727273,Negative
8144,Going to everysingle lecture everyday is such a struggle because I know if I don't attend nobody really gives a fuck &amp; it's only hurting me😩,2016-08-01,POINT (18.4241 -33.9249),8033,1,0,2,0,0.0,0.0,Neutral
8145,There is nothing worse than sitting in a lecture from start to end and you have no clue what the lecturer is going on about! On Monday even!,2016-08-01,POINT (25.5553161 -33.90756195),560,0,1,1,0,0.0,0.0,Neutral
8146,"Dud@ usually when someone says they done with school, they imply education in general hy. https://t.co/lBlyLOTeSc",2016-08-01,POINT (28.184066 -25.75260515),1390,0,0,0,0,0.8500000000000001,0.25,Positive
8148,"Somewhere in school around the country, there is a teacher with a fake degree from University. Why our kids are keep on losing",2016-08-01,POINT (18.4241 -33.9249),4042,0,0,0,0,0.0,0.0,Neutral
8149,Education doesnt stop at school😁😁 https://t.co/krTzaoXtLB,2016-08-01,POINT (28.09468145 -25.487516900000003),1390,0,0,0,1,0.0,0.0,Neutral
8150,Experience is a good school but the fees are high! #Quotes #MondayMotivation with #70vibeFm #2listen https://t.co/4si8UiE5Ly,2016-08-01,POINT (18.4241 -33.9249),7722,0,0,0,0,0.5,0.5,Positive
8151,Experience is a good school but the fees are high! #Quotes #MondayMotivation with #70vibeFm #2listen https://t.co/4si8UiVGD6,2016-08-01,POINT (18.4241 -33.9249),7722,0,0,0,0,0.0,0.0,Neutral
8152,Pmb Ukzn Src members beating each other to death right now,2016-07-31,POINT (30.3537815 -29.6163998),2312,0,0,0,2,0.0,0.0,Neutral
8153,@kenyanpundit fyi: on school burning in SA... https://t.co/Ek1gTGoa7z,2016-07-31,POINT (28.184066 -25.75260515),4427,0,0,0,0,0.25,0.25,Positive
8154,"So UJ people are finally going back to school 
Yeeeeess💃🏽💃🏽💃🏽
Welcome back to the struggle",2016-07-31,POINT (27.968098050000002 -26.276138500000002),2041,4,1,1,2,0.0,0.0,Neutral
8155,African Philosophy of Education - a Powerful Arrow in Universities' Bow https://t.co/wBZQ7eqvDo @yw84857089,2016-07-31,POINT (28.184066 -25.75260515),3905,0,0,2,0,0.75,0.5,Positive
8156,@StandardBankZA how can one use self service to pay for @unisa study fees?,2016-07-31,POINT (28.2430799 -26.0858619),11045,0,2,0,0,0.0,0.0,Neutral
8157,And my godmother starts her first day as a lecturer at UJ tomorrow. https://t.co/5NiTN6kW3s,2016-07-31,POINT (18.4241 -33.9249),3083,0,0,1,0,0.0,0.0,Neutral
8158,Hahaha wen we start talking  about our primary  school chaotic teacher at St M.R,2016-07-31,POINT (27.8579013 -26.52795665),1286,0,0,0,0,0.8,0.4,Positive
8159,While other political parties are holding final election rallies in stadiums..the PAC can only attract few hundreds in a small school hall,2016-07-30,POINT (30.96773355 -29.78253515),1540,0,0,0,0,0.08333333333333334,0.0,Neutral
8160,@edTechSummitsA hope every other teacher could attend summits of this kind. University of Pretoria @UPTuks #ETSA16 https://t.co/VghJpXLweO,2016-07-30,POINT (28.38669405 -25.7108117),266,0,0,0,0,0.3181818181818182,-0.02121212121212122,Negative
8161,Fuck my school and fuck my teacher too https://t.co/Al0rDJaxFO,2016-07-30,POINT (31.20391095 -29.544735750000005),1062,0,0,0,0,0.0,0.0,Neutral
8162,"Ironically if you don't fill up before prices are cut on Wednesday, the pumps may have run dry due to strike. https://t.co/5uIdwuT8eN",2016-07-30,POINT (27.968098050000002 -26.276138500000002),2676,0,0,0,0,0.5399999999999999,0.16,Positive
8163,An old school throw back on this sunny Saturday. 'Last Dance' 1996 💃🏼 https://t.co/kwCsP1QaKv,2016-07-30,POINT (18.4241 -33.9249),121,0,0,0,0,0.0,0.0,Neutral
8164,"The struggle is real
Unisa 
On a Saturday",2016-07-30,POINT (29.4770012 -23.9162345),549,0,0,0,0,0.0,0.0,Neutral
8165,"Lecturer: This lecture isn't compulsory bu- 
Me: https://t.co/ibAbHwUqEb",2016-07-29,POINT (24.5475736 -32.25872785),12588,1,0,0,0,0.0,0.0,Neutral
8166,Food for thought: When JZ wanted to be President he choose Mshini wame while Fees Must Fall Wits Student choose Solomon as a war song.,2016-07-29,POINT (28.09468145 -25.487516900000003),335,0,0,0,0,0.5,0.4,Positive
8167,Former UKZN SRC Central Secretary General/RLO in the same term of office @ Howard College UKZN https://t.co/I01HPDDLay,2016-07-29,POINT (30.97257945 -29.9006358),5904,0,0,0,0,0.5,-0.5,Negative
8168,After school with my vandal. https://t.co/GpGjl1k6IS,2016-07-29,POINT (28.45849835 -26.1092518),30391,0,0,4,0,0.875,0.5,Positive
8169,The North West Education Department has condemned the torching of seven classrooms at Setilo Secondary school at Mareetsane,2016-07-29,POINT (27.968098050000002 -26.276138500000002),798024,1,0,1,0,0.45454545454545453,0.13636363636363635,Positive
8170,"Don't let the future pass you by. Apply ONLINE by 4 August. www,https://t.co/UAwqDspWlh #goals #education https://t.co/JX6Sd9f1vF",2016-07-29,POINT (25.5553161 -33.90756195),28941,3,1,0,1,1.0,-0.5,Negative
8171,I hate most school Teacher's  #WhatIHateIn5Words https://t.co/eG9LoXKiNj,2016-07-29,POINT (27.95745755 -26.0197197),70570,0,0,0,0,0.0,0.0,Neutral
8172,I have a feeling Fees won't fall this year. So universities are gonna start burning after elections 😔,2016-07-29,POINT (27.968098050000002 -26.276138500000002),3960,0,0,0,0,0.9,-0.8,Negative
8173,Sasco-we not engage our student to burn buildings but to bring idea's and address issues in a perspective manner @NancyKgaphola @jowei5,2016-07-29,POINT (27.968098050000002 -26.276138500000002),26333,3,0,1,0,0.32142857142857145,0.10714285714285714,Positive
8175,Finished my Maths lecture early today. Apparently it's Friday and it's lecturer's night. 😄,2016-07-29,POINT (28.184066 -25.75260515),313,0,0,0,0,0.75,0.8,Positive
8176,IEC ensures that the is high participants of students - Adv.Porsche Makama of @unisa SRC IEC Commisioner,2016-07-29,POINT (27.968098050000002 -26.276138500000002),26333,0,0,0,0,0.0,0.0,Neutral
8177,I love how competitive the schools #mtb scene has become! @PaulRoos_Gym &amp; teacher Ben Puddu were trail blazers https://t.co/NoGsmLrHmZ,2016-07-29,POINT (27.968098050000002 -26.276138500000002),1635,0,0,0,0,0.3,0.2,Positive
